Unnamed: 0,datetime,open,high,low,close,volume,date,EMA_slow,EMA_fast,RSI,BB_upper,BB_middle,BB_lower,ATR,Norm_ATR,MACD,MACD_signal,MACD_hist,slowk,slowd,ROC,ADX,DC_upper,DC_lower,DC_middle,Volume_SMA,Volume_Threshold,OBV,CMF,Log_Returns,Cumulative_Returns,Volatility,Close_Relative,Ichimoku_Tenkan,Ichimoku_Kijun,Ichimoku_Senkou_A,Ichimoku_Senkou_B,Parabolic_SAR,Sharpe_Ratio,Drawdown,Ulcer_Index,signals,portfolio_value,shares,predicted_signal
10,2019-09-11 00:00:00,10094.27,10293.11,9974.69,10028.63,2111.093,2019-09-11,,,51.34725607747542,,,,234.56966264056607,0.023390000692075197,,,,,,,,,,,,,-8374.383999999998,,-0.007291401434642983,0.002862999999999838,,0.169398907103821,10208.205000000002,,,,10464.8466,,,,0,10000,0.0,
11,2019-09-11 06:00:00,10024.78,10138.01,9884.31,10070.53,1715.056,2019-09-11,,,53.389529111570425,,,,237.30256797762814,0.023564059486206598,,,,,,,,,,,,,-6659.327999999998,,0.004169334509188243,0.007052999999999976,,0.7340165549862067,10179.925,,,,10454.367068000001,,,,0,10000,0.0,
12,2019-09-11 12:00:00,10062.34,10110.21,9934.11,10054.43,3114.724,2019-09-11,,,52.44955133596433,,,,228.55934398082394,0.022732203017060533,,,,,,,,,,,,,-9774.051999999998,,-0.0016000035214660878,0.005443000000000087,,0.6832481544576985,10152.48,,,,10431.564785280001,,,,0,10000,0.0,
13,2019-09-11 18:00:00,10053.77,10184.66,10043.71,10159.55,3957.049,2019-09-11,,,57.83509540229112,,,,216.04372341213488,0.021265087864337978,,,,,,,,,,,,,-5817.002999999998,,0.010400816427903352,0.01595499999999994,,0.821851720468248,10152.48,,,,10409.674593868802,,255.0500000000011,,0,10000,0.0,
14,2019-09-12 00:00:00,10163.06,10205.46,10070.01,10079.86,3933.991,2019-09-12,,,52.79812467367779,10386.924047803643,10193.8,10000.675952196356,204.5303343532583,0.0202909895924406,,,,,,0.7986000000000049,,,,,,,-9750.993999999999,,-0.007874776172980564,0.007986000000000049,,0.07272056109265738,10133.64,,,,10388.66001011405,,334.7399999999998,,0,10000,0.0,
15,2019-09-12 06:00:00,10080.29,10187.9,10042.12,10170.93,3804.444,2019-09-12,,,57.49829234248844,10382.53516734143,10205.195333333333,10027.855499325236,196.13742944564981,0.019284119490120353,,,,,,-2.123824655034856,,,,,,,-5946.549999999999,,0.008994277649436748,0.017093000000000025,,0.8835917135409557,10094.564999999999,,,,10368.486009709488,,243.67000000000007,,0,10000,0.0,
16,2019-09-12 12:00:00,10170.0,10365.15,10170.0,10295.8,3874.405,2019-09-12,,,63.09664456915964,10364.261436740187,10198.806666666665,10033.351896593143,195.99636809627123,0.019036536072599627,,,,,,-0.08268376758485685,,,,,,,-2072.144999999999,,0.012202393778413362,0.02957999999999994,,0.6446323341019703,10124.73,,,,9884.31,,118.80000000000109,,0,10000,0.0,
17,2019-09-12 18:00:00,10295.8,10450.13,10272.03,10415.13,3996.794,2019-09-12,,,67.62474505419821,10386.753963818384,10206.193999999998,10025.634036181611,193.439744082518,0.018572955314289694,,,,70.63061811167267,54.57244896956677,0.0050890096594979894,,,,,,,1924.6490000000008,,0.011523511546423032,0.04151299999999991,,0.8034811903425026,10167.22,,,,9893.9268,,0.0,,0,10000,0.0,
18,2019-09-13 00:00:00,10414.96,10440.55,10272.77,10291.89,4297.448,2019-09-13,,,59.278233607955855,10362.445491471944,10198.01333333333,10033.581175194717,189.77406635644383,0.018439185257172766,,,,78.48225591810369,66.49903375408968,0.27827225666523514,,,,,,,-2372.7989999999995,,-0.01190335018271587,0.02918899999999991,,0.11395875551316673,10167.22,,,,9916.174927999999,,123.23999999999978,,0,10000,0.0,
19,2019-09-13 06:00:00,10290.67,10327.14,10251.99,10306.52,5119.811,2019-09-13,,,59.930556752443906,10368.658561097527,10200.892666666663,10033.126772235799,173.39919973409465,0.01682422386354411,,,,80.1556443156246,76.42283944846697,-0.004657029203447571,,,,,3145.7217,3774.86604,2747.012,,0.0014204982287520649,0.030652000000000124,,0.7256154357950887,10167.22,,,,9937.533130879998,,108.60999999999876,,0,10000,0.0,
20,2019-09-13 12:00:00,10306.52,10344.0,10190.0,10226.61,5127.859,2019-09-13,,,54.62042218216189,10358.294391544938,10195.53333333333,10032.77227512172,170.62788548636686,0.016684696638120243,,,,69.04963887219743,75.8958463686419,-0.3531182858562687,,,,,3402.11455,4082.5374599999996,-2380.847,0.057215291548399085,-0.007783557931697802,0.022661000000000042,0.012211582881013941,0.2377272727272765,10192.119999999999,,,,9958.037005644797,-0.7271454813759833,188.51999999999862,,0,10000,0.0,
21,2019-09-13 18:00:00,10224.6,10355.85,10153.51,10341.34,4707.603,2019-09-13,,,60.240377023903456,10370.879970132317,10200.765999999996,10030.652029867675,175.15818755974306,0.016937668383376143,,,,71.96281502951489,73.72269940577895,0.8462576648827547,,,,,3482.6802500000003,4179.2163,2326.756,0.0905969098591235,0.01115630774768192,0.03413400000000011,0.008902891327063574,0.9282890184837392,10246.125,,,,9977.720725419005,-1.150475797152246,73.78999999999905,,0,10000,0.0,
22,2019-09-14 00:00:00,10343.01,10353.72,10259.75,10287.31,4685.657,2019-09-14,,,56.57425684832438,10375.046537361119,10202.949333333328,10030.852129305538,163.55987505120825,0.015899187936516762,,,,70.83112415020102,70.61452601730443,0.7207972828624953,,,,,3610.40055,4332.480659999999,-2358.9010000000003,0.042244300030685494,-0.005238357677337575,0.02873099999999984,0.008775738327688168,0.29328509098648164,10246.125,,,,9996.617096402246,-1.1489183042714899,127.81999999999971,,0,10000,0.0,
23,2019-09-14 06:00:00,10287.3,10348.0,10275.04,10291.93,4922.813,2019-09-14,,,56.823904154106785,10383.455270940083,10208.165333333329,10032.875395726574,150.6170357581784,0.014634479223836382,,,,74.6792266091691,72.49105526296165,1.8799210454938597,,,,,3667.5676000000008,4401.081120000001,2563.912,-0.030213701128959346,0.0004489961803853188,0.029193000000000024,0.008408176661426143,0.23149671052631057,10246.125,,,,10014.757612546156,-1.2597771393474828,123.19999999999891,,0,10000,0.0,
24,2019-09-14 12:00:00,10292.13,10398.0,10222.77,10380.36,6001.433,2019-09-14,,,61.52764644295736,10407.578891611018,10226.72133333333,10045.86377505564,154.13317350700999,0.014848538346166219,,,,76.97795529791584,74.16276868576198,3.507258718289541,,,,,3696.3268,4435.592159999999,8565.345,0.0568242955474114,0.008555466220034872,0.03803599999999996,0.007957001029558396,0.8993323061119702,10301.82,,,,10032.17250804431,-1.1855081366043625,34.76999999999862,,0,10000,0.0,
25,2019-09-14 18:00:00,10380.76,10419.97,10317.39,10332.25,5046.721,2019-09-14,,,57.72605655976496,10413.010924152744,10246.962666666663,10080.914409180581,146.76843443457997,0.014204886102695925,,,,78.95524196423581,76.87080795710689,2.5988701687001514,,,,,3774.2928,4529.15136,3518.624,0.01655272267567139,-0.004645487605860504,0.03322500000000006,0.007988954569630382,0.14486254630532847,10301.82,10179.925,,,10048.890807722537,-1.2364146192184322,82.8799999999992,,0,10000,0.0,
26,2019-09-15 00:00:00,10333.47,10359.2,10024.81,10311.07,5152.135,2019-09-15,,,56.03256304317633,10414.460274165587,10262.998666666663,10111.537059167738,173.57151522964017,0.016833511481314758,,,,77.37658843884834,77.76992856699997,2.552506705999247,,,,,3913.2434999999996,4695.892199999999,-1633.5110000000004,0.08808265310007242,-0.0020519962323759257,0.031106999999999996,0.007939337956503152,0.8560662699243373,10232.68,10179.925,,,10450.13,-1.2300301652248866,104.05999999999949,162.34478004279285,0,10000,0.0,
27,2019-09-15 06:00:00,10310.68,10324.16,10268.55,10296.63,4656.637,2019-09-15,,,54.814401040526405,10405.63065590516,10279.14533333333,10152.6600107615,156.7198701968345,0.015220501289920538,,,,69.45668961100593,75.26284000469666,1.3492723595041056,9.99246758764686,,,,4031.6044500000003,4837.92534,-6290.148,0.08681286221715655,-0.0014014181459662393,0.029662999999999995,0.00794454507254157,0.504945153749319,10222.39,10179.925,,,10441.623599999999,-1.2329581220977945,118.5,150.7062739238148,0,10000,0.0,
28,2019-09-15 12:00:00,10296.54,10332.61,10252.28,10309.03,5611.705,2019-09-15,,,55.732649217487086,10406.429043547772,10289.110666666666,10171.792289785559,145.8070315972867,0.014143622784809696,,,,66.01304116116505,70.94877307033973,2.273543481754703,11.411654662350935,,,,4203.71965,5044.46358,-678.4430000000002,0.11361187879996217,0.0012035529555303659,0.030903000000000125,0.007884769902226052,0.7064608489978844,10222.39,10179.925,,,10433.287327999999,-1.2093489692268922,106.09999999999854,124.55052801402051,0,10000,0.0,
29,2019-09-15 18:00:00,10309.11,10316.45,10265.32,10302.22,5115.778,2019-09-15,,,55.04999584643598,10385.953346404736,10303.934666666666,10221.915986928596,132.28174136910303,0.012840120029382313,,,,65.31944575065059,66.92972550760715,1.290835744617258,12.729471231719005,,,,4347.657799999999,5217.1893599999985,-5794.2210000000005,0.13182048692109932,-0.000660804196524459,0.03022199999999997,0.007419255229355339,0.7216898102874809,10222.39,10167.22,,,10425.117781439998,-1.2155936969531351,112.90999999999985,110.37380499272145,0,10000,0.0,
30,2019-09-16 00:00:00,10302.0,10353.81,10296.25,10312.37,5027.506,2019-09-16,,,55.943662117157025,10375.686934093314,10313.364,10251.041065906686,121.60720688780252,0.011792362656479791,,,,66.55302674065041,65.96183788415532,0.16093941218751073,13.536516563162394,,,,4493.4784500000005,5392.17414,-766.7150000000001,0.11846638575989633,0.000984739528675291,0.03123700000000018,0.0071598330096841216,0.2800555941626293,10222.39,10167.22,,,10417.111625811198,-1.2018426732978593,102.7599999999984,109.2178207593816,0,10000,0.0,
31,2019-09-16 06:00:00,10312.17,10316.71,10275.74,10282.74,4707.567,2019-09-16,,,52.55460046602104,10375.555546821071,10312.493333333334,10249.431119845596,110.08760590383064,0.010706057520060862,,,,64.95842698862747,65.61029982664279,-1.2711315173214333,14.426293285069013,,,,4643.104,5571.7248,-5474.282,0.07263343650180969,-0.002877384043403162,0.02827399999999991,0.007189446168460312,0.17085672443251432,10222.39,10167.22,,,10409.265593294975,-1.245899692753787,97.6200000000008,112.2907951958402,0,10000,0.0,
32,2019-09-16 12:00:00,10282.03,10282.03,10080.7,10144.73,5276.086,2019-09-16,,,40.010512599737396,10371.194880316929,10294.466666666667,10217.738453016405,123.22366220328327,0.012146568928230054,,,,53.33288354384311,61.6147790910403,-1.4298637082207466,16.359634174053408,,,,4751.172100000001,5701.4065200000005,-10750.368,0.03876129712057144,-0.01351240264933012,0.014472999999999958,0.007880174226834714,0.3180350668057361,10222.39,10167.22,,,10401.576481429076,-1.2122763347308625,235.63000000000102,124.4595507728166,0,10000,0.0,
33,2019-09-16 18:00:00,10144.35,10329.38,10115.7,10249.27,5174.478,2019-09-16,,,50.045799472296736,10370.20312310948,10291.625333333332,10213.047543557183,136.14599617424258,0.013283482255247699,14.555494576581623,33.96665733119921,-19.411162754617585,49.73022954767176,56.00718002671408,-0.5554736225224399,17.63020701562771,,,,4812.04355,5774.45226,-5575.89,0.025255942998595158,0.010252124707989151,0.024927000000000143,0.007870353064723988,0.6250935979034101,10222.39,10167.22,,,10394.041151800495,-1.214733727460648,131.09000000000015,125.99630745723086,0,10000,0.0,
34,2019-09-17 00:00:00,10257.3,10261.36,10165.0,10195.82,5551.441,2019-09-17,,,45.70252258176416,10370.242110982363,10284.245333333332,10198.248555684302,130.46228243506516,0.012795663559680846,7.686854221698013,28.71069670929897,-21.023842487600955,43.475216789823655,48.84610996044614,-0.3010772875860268,18.81002465423242,,,,4892.91605,5871.49926,-11127.331,0.03875205193633748,-0.005228651159910311,0.01958199999999999,0.007744460576468441,0.3198422581984176,10192.005000000001,10167.22,,,10386.656528764484,-1.2173962241782499,184.54000000000087,125.57473417963375,0,10000,0.0,
35,2019-09-17 06:00:00,10194.31,10214.3,10136.77,10163.0,5649.145,2019-09-17,,,43.147726948229895,10375.198013734476,10280.004666666668,10184.811319598859,122.90052780148426,0.012092937892500665,-0.4002782981860946,22.888501707801957,-23.288780005988052,45.01636467928619,46.07393700559384,-1.724534731475802,20.068562426057536,,,,4985.151100000001,5982.181320000001,-16776.476000000002,-0.009560350445309798,-0.0032241582204525416,0.01629999999999998,0.007523879134073897,0.33832065007093975,10217.255000000001,10167.22,,,10379.419598189195,-1.3342849717136163,217.36000000000058,136.94800880000304,0,10000,0.0,
36,2019-09-17 12:00:00,10162.7,10262.49,10151.62,10252.14,5770.48,2019-09-17,,,51.35414080946885,10366.439650808361,10274.057999999999,10181.676349191637,121.18188097270065,0.011820154716254427,0.3790939816553873,18.386620162572644,-18.007526180917257,45.25846070789898,44.58334739233624,-0.34187751705742064,20.653603323854103,,,,5079.95485,6095.94582,-11005.996000000003,0.02577953382227313,0.008732790124979727,0.025213999999999848,0.007262220437845205,0.9066474249120551,10217.255000000001,10167.22,,,10372.327406225411,-1.4062474593908518,128.22000000000116,136.9747149763677,0,10000,0.0,
37,2019-09-17 18:00:00,10251.56,10270.63,10171.37,10186.52,5548.541,2019-09-17,,,45.93120450438345,10365.092827990258,10267.338666666667,10169.584505343075,118.05018369088604,0.011588862898309338,-4.249250744755045,13.859445981107106,-18.108696725862153,44.47396835037298,44.91626457918602,-1.0242005143835997,21.098127060822016,,,,5157.5422,6189.0506399999995,-16554.537000000004,-0.03549680730681016,-0.006421186659808918,0.018652000000000113,0.006831702545132042,0.15262945798911828,10217.255000000001,10192.119999999999,,,10365.377058100903,-1.626199893390266,193.84000000000015,142.69465932542832,0,10000,0.0,
38,2019-09-18 00:00:00,10183.87,10256.65,10183.87,10198.72,5329.722,2019-09-18,,,47.08549434754906,10361.54659244011,10261.124666666667,10160.702740893223,111.58301459218787,0.010940884208232785,-6.853802872343294,9.716796210417026,-16.57059908276032,47.48709383540851,45.73984096456012,-1.7498429726907516,21.51089910229222,,,,5209.1559,6250.98708,-11224.815000000004,-0.03357851989759639,0.001196944598793252,0.01987199999999989,0.006353648922682504,0.20403957131078293,10217.255000000001,10237.47,,,10358.565716938885,-1.6454637860409693,133.53000000000065,146.79578361013762,0,10000,0.0,
39,2019-09-18 06:00:00,10197.7,10216.0,10150.0,10156.12,4932.777,2019-09-18,,,43.48383007071519,10341.585315494624,10246.175333333334,10150.765351172045,105.07115536473246,0.010345600028823256,-12.214590973761005,5.33051877358142,-17.545109747342426,41.40040142996741,44.4538212052496,-1.7046625855936415,22.152384435851,,,,5199.8042000000005,6239.76504,-16157.592000000004,-0.09448916138322914,-0.00418574277150319,0.015612000000000181,0.006390128331305616,0.09272727272728486,10205.04,10237.47,,,10351.890602600108,-1.6799367250440949,156.25,151.0040201215094,0,10000,0.0,
40,2019-09-18 12:00:00,10156.7,10210.0,10097.92,10187.83,5909.743,2019-09-18,,,46.8465571943109,10327.617596230371,10236.547333333332,10145.477070436293,106.07241888405638,0.010411679315816654,-13.745868364061607,1.515241346052814,-15.261109710114422,40.83483098845888,43.240775417944896,-1.1952202826670755,23.12371670658171,,,,5238.8984,6286.67808,-10247.849000000004,-0.03402356216375921,0.003117391232297488,0.018782999999999994,0.006219910821408045,0.8021948608137037,10205.04,10237.47,,,10345.348990548106,-1.6382813348758758,124.54000000000087,152.10727542006128,0,10000,0.0,
41,2019-09-18 18:00:00,10186.17,10212.25,10143.0,10155.16,4660.653,2019-09-18,,,43.85918171215833,10316.769303394689,10226.153333333332,10135.537363271975,100.81207332919118,0.009927177250697299,-17.395092890772503,-2.26682550131225,-15.128267389460254,35.25273719773074,39.16265653871898,-1.3739446789871934,23.99165236374004,,,,5236.5509,6283.86108,-14908.502000000004,-0.10141428293680513,-0.003211919986833448,0.015516000000000085,0.005643489796375005,0.175595667870034,10213.65,10237.47,,,10338.938210737144,-1.9329130703909214,157.21000000000095,154.5928891822467,0,10000,0.0,
42,2019-09-19 00:00:00,10154.7,10185.55,9530.02,9893.16,6704.425,2019-09-19,,,27.967370062142656,10349.15868068137,10199.255333333333,10049.351985985295,180.05749142502083,0.018200200080158498,-40.9562221593842,-10.00470483292664,-30.951517326457555,36.85710518047794,37.64822445555581,-4.034036179931578,27.142506058656885,,,,5337.4893,6404.98716,-21612.927000000003,-0.07457097869388331,-0.026138341431598495,-0.010684000000000027,0.007950811103005452,0.5539639680868916,9900.325,9990.075,,,10332.6556465224,-1.5034157173254499,419.21000000000095,188.8055071646865,0,10000,0.0,
43,2019-09-19 06:00:00,9893.02,9895.37,9820.0,9856.5,5704.282,2019-09-19,,,26.47590736023875,10359.44892842072,10169.086666666666,9978.724404912613,165.10213550716085,0.01675058443739267,-61.87350324266299,-20.37846451487391,-41.49503872778908,36.992274034194395,36.36737213746765,-4.3264461446173685,30.06829877536538,,,,5376.562749999999,6451.875299999999,-27317.209000000003,-0.05111279940513182,-0.0037124732380606467,-0.014349999999999974,0.007939076241615823,0.48427756401750843,9900.325,9985.285,,,10300.550220661504,-1.5318467134648903,455.8700000000008,222.6679241606214,0,10000,0.0,
44,2019-09-19 12:00:00,9856.5,10109.51,9845.11,10018.92,6501.632,2019-09-19,,,41.76409858856581,10340.355287331273,10150.2,9960.044712668729,179.28754472042354,0.017894897326300993,-64.59999408292242,-29.222770428483614,-35.37722365443881,48.291503786956696,40.713627667209636,-2.845611629528433,30.738257341392302,,,,5401.5727,6481.887239999999,-20815.577000000005,-0.07630152321486328,0.016344169392526562,0.0018920000000000048,0.008651504667731258,0.657375189107412,9900.325,9974.994999999999,,,10269.729011835043,-1.3606896305505733,263.8199999999997,231.94448798611947,0,10000,0.0,
45,2019-09-19 18:00:00,10018.69,10331.62,10005.07,10245.3,7318.415,2019-09-19,,,55.949294570256725,10328.829143498584,10145.728666666666,9962.628189834748,200.32503833179177,0.019552871885820014,-47.941147942579846,-32.96644593130286,-14.974702011276989,63.34147518111907,49.54175100075668,-0.36410528711219303,29.767132413207513,,,,5515.1574,6618.18888,-13497.162000000004,-0.010961424889564402,0.02234375842258177,0.02452999999999994,0.010154114321700653,0.7356606951462219,9930.82,9974.994999999999,,,9530.02,-1.026436187186248,6.8400000000001455,230.47971065026272,0,10000,0.0,
46,2019-09-20 00:00:00,10247.7,10279.3,10154.7,10161.05,6135.144,2019-09-20,,,50.829530149008704,10312.536255328137,10137.616,9962.695744671862,189.50717571296417,0.018650353626147316,-41.06380526347675,-34.585917797737636,-6.477887465739116,76.37142448489719,62.66813448432428,0.16087170383045635,28.865373551321635,,,,5564.30785,6677.16942,-19632.306000000004,-0.09334399931937708,-0.008257280571852014,0.016105000000000036,0.010300274245467013,0.05096308186194718,9930.82,9974.994999999999,,,9546.052,-1.041993091622472,91.09000000000015,223.04202831048985,0,10000,0.0,
47,2019-09-20 06:00:00,10161.66,10191.4,10121.3,10173.72,5256.566,2019-09-20,,,51.570044750683905,10314.981346051507,10139.548666666666,9964.115987281824,172.4490077539693,0.016950437770448697,-34.196897976278706,-34.50811383344585,0.3112158571671415,82.75158017298718,74.1548266130011,-0.7371256684622574,28.188645134484705,,,,5594.3043,6713.16516,-14375.740000000005,-0.06997218049721117,0.001246141622410263,0.017371999999999943,0.010308239166410806,0.7477888730385136,9930.82,9974.994999999999,,,9561.763359999999,-1.028346010026231,78.42000000000007,221.26802715904833,0,10000,0.0,
48,2019-09-20 12:00:00,10172.45,10236.19,10070.5,10122.21,6182.687,2019-09-20,,,48.28519376938716,10300.94400989048,10131.078,9961.21199010952,171.48343521768805,0.01694130384744913,-32.536193999399984,-34.113729866636675,1.5775358672366906,77.63306719893528,78.91869061893983,-0.7219625297425813,27.80530815785074,,,,5622.8534,6747.42408,-20558.427000000003,-0.11088409246674424,-0.005075905424922577,0.012220999999999815,0.01034596275777402,0.31208884060594466,9930.82,9974.994999999999,,,9577.1604928,-1.0549438260829003,129.9300000000003,218.47856238411305,0,10000,0.0,
49,2019-09-20 18:00:00,10122.22,10187.2,10070.67,10166.35,5691.513,2019-09-20,,10211.752999999999,51.24225325352193,10297.647201206051,10129.113333333333,9960.579465460614,163.63294447230413,0.016095545055236554,-27.343150211252578,-32.759613935559855,5.4164637243072775,77.85345974717218,79.4127023730315,0.03296270786186106,27.449352393833486,,,,5651.640150000001,6781.968180000001,-14866.914000000004,-0.09805218967317729,0.00435122745453868,0.016634999999999955,0.010412913431499186,0.8210761177379194,9930.82,9974.994999999999,,,9592.249682944,-1.024094555649144,85.78999999999905,211.85825881605749,0,10000,0.0,
50,2019-09-21 00:00:00,10166.56,10175.3,10080.52,10097.51,5670.492,2019-09-21,,10207.27288235294,46.622616524976486,10293.087301534897,10124.747333333333,9956.407365131769,153.79680954768907,0.015231161895129498,-28.4544332808091,-31.898577804609705,3.444144523800606,74.68438123752485,76.72363606121071,-1.5082704684095116,27.11882204153175,,,,5683.78945,6820.54734,-20537.406000000003,-0.1100419795876118,-0.006794388120092815,0.009751000000000065,0.010493073202764784,0.1792572272631356,9930.82,9974.994999999999,,,9607.03708928512,-1.0533391049983634,147.78999999999905,212.76687801105595,0,10000,0.0,0.0
51,2019-09-21 06:00:00,10098.01,10104.76,9963.02,10046.6,6633.113,2019-09-21,,10200.971985005766,43.40703548437784,10273.518034041363,10111.044666666667,9948.57129929197,152.07440818373348,0.015136902851087281,-33.062026189654716,-32.13126748161871,-0.9307587080360094,71.54025282767792,74.69269793745826,-1.3735799860992715,27.415487733292544,,,,5780.06675,6936.0801,-27170.519000000004,-0.07111147996968173,-0.005054589990928097,0.0046600000000001085,0.010524246390676222,0.5896712290108653,10075.810000000001,9944.61,10240.8725,,9621.528747499418,-1.0605628392876918,198.6999999999989,213.0868645311446,0,10000,0.0,0.0
52,2019-09-21 12:00:00,10046.6,10067.0,9912.63,9976.82,5775.944,2019-09-21,,10192.181711083971,39.28101933023043,10263.815422245036,10097.064666666669,9930.313911088302,152.4023498717717,0.015275643929806461,-41.861684153114766,-34.07735081591792,-7.784333337196848,63.65893213572847,69.9611887336437,-2.1757632330331567,27.927253427973955,,,,5805.05965,6966.07158,-32946.463,-0.06264280729464795,-0.006969866534976265,-0.0023180000000000422,0.01021734643991183,0.41581913584245755,10088.365000000002,9941.915,10206.3025,,9635.73057254943,-1.0604023159495233,268.47999999999956,221.99347081775704,0,10000,0.0,0.0
53,2019-09-21 18:00:00,9975.26,10023.56,9943.05,9983.33,5562.838,2019-09-21,,10183.991447904207,39.87345954115326,10249.235063730008,10082.705333333335,9916.175602936662,142.13201417580436,0.014236934387203904,-47.75963060137292,-36.81380677300892,-10.945823828363999,58.91092814371249,64.70337103570624,-1.701338700212296,28.402464430178124,,,,5824.47765,6989.37318,-27383.625000000004,-0.07351764883706959,0.0006522997302956575,-0.001666999999999974,0.009889331659976092,0.5003105204322512,10122.125,9941.915,10201.1575,,9649.648361098441,-1.1441105896384862,261.96999999999935,228.99619984370304,0,10000,0.0,0.0
54,2019-09-22 00:00:00,9992.7,10001.98,9857.0,9937.43,6518.938,2019-09-22,,10174.322371515807,37.04204051723313,10240.204991524299,10068.126,9896.047008475702,142.53886929354653,0.014343635053886823,-55.49779798275631,-40.5506050149584,-14.94719296779791,54.371257485029865,58.98037258815689,-2.457834494686306,29.250413297709194,,,,5872.8525,7047.423,-33902.563,-0.049803168971285706,-0.004608266072992743,-0.006256999999999957,0.009877373908249188,0.5547661746447823,10068.15,9941.915,10201.1575,,9663.287793876472,-1.142355238051322,307.869999999999,241.04287687641204,0,10000,0.0,0.0
55,2019-09-22 06:00:00,9937.25,10089.52,9918.01,10001.83,5589.06,2019-09-22,,10167.557964789698,43.31690636221304,10222.384741516988,10055.726,9889.067258483014,146.67760225161132,0.014665076516158676,-55.79068925896536,-43.59862186375979,-12.19206739520557,55.41126081170984,56.23114881348402,-1.5098728134268713,29.165607170693942,,,,5869.84825,7043.8179,-28313.503,-0.03534287493100046,0.0064596403211045015,0.00018300000000004424,0.010013644577243967,0.48871785901696463,10046.595000000001,9941.915,10194.805,,9676.654437998943,-1.0784564812439477,243.46999999999935,246.1106045924415,0,10000,0.0,0.0
56,2019-09-22 12:00:00,10000.53,10057.43,9932.01,9992.5,5903.156,2019-09-22,,10160.69294656265,42.63291270686304,10208.06016758368,10044.882000000001,9881.703832416322,143.64080192995257,0.014374861338999506,-56.12864465475286,-46.1046264219584,-10.024018232794461,47.79985463184878,52.52745764286278,1.0041281046702988,29.08685862417978,,,,5876.4820500000005,7051.77846,-34216.659,-0.0770122819616596,-0.0009332646482466563,-0.0007500000000000284,0.009759406903270387,0.48229947376813703,10046.595000000001,9930.82,10194.805,,9689.753749238964,-1.1560725713857243,252.79999999999927,229.30902910389568,0,10000,0.0,0.0
